timestamp,btc_dominance,eth_dominance,score,active_cryptocurrencies,active_market_pairs,active_exchanges,USD_total_market_cap,USD_total_volume24h,USD_total_volume24h_reported,USD_altcoin_volume24h,USD_altcoin_volume24h_reported,USD_altcoin_market_cap,USD_original_score,total_cryptocurrencies,total_exchanges,origin_id
2015-10-23,88.9791,0,1445558400000,NA,NA,NA,4537030144,40297400,0,4716600,0,500019008,1445558520,NA,NA,NA
2015-10-24,89.1879,0,1445644800000,NA,NA,NA,4574770176,31131400,0,4249850,0,494631008,1445644920,NA,NA,NA
2015-10-25,89.3194,0,1445731200000,NA,NA,NA,4650840064,26535800,0,2880230,0,496740000,1445731320,NA,NA,NA
2015-10-26,89.4244,0,1445817600000,NA,NA,NA,4682630144,48452100,0,4432050,0,495215008,1445817720,NA,NA,NA
2015-10-27,89.2685,0,1445904000000,NA,NA,NA,4717790208,34031200,0,4531340,0,506291008,1445904120,NA,NA,NA
2015-10-28,89.2533,0,1445990400000,NA,NA,NA,4860810240,49622300,0,5447160,0,522379008,1445990520,NA,NA,NA
2015-10-29,89.3168,0,1446076800000,NA,NA,NA,5034200064,55033900,0,6409460,0,537811008,1446076920,NA,NA,NA
2015-10-30,88.592,0,1446163200000,NA,NA,NA,5237139968,80225400,0,17759700,0,597451008,1446163320,NA,NA,NA
2015-10-31,88.8237,0,1446249600000,NA,NA,NA,5467469824,96448600,0,19534600,0,611060992,1446249720,NA,NA,NA
2015-11-01,89.0134,0,1446336000000,NA,NA,NA,5232799744,55306600,0,8457530,0,574905984,1446336120,NA,NA,NA
2015-11-02,88.8376,0,1446422400000,NA,NA,NA,5426579968,41706800,0,6704530,0,605737024,1446422520,NA,NA,NA
2015-11-03,89.5088,0,1446508800000,NA,NA,NA,5981170176,112804000,0,11431500,0,627497984,1446508920,NA,NA,NA
2015-11-04,90.1134,0,1446595200000,NA,NA,NA,6628879872,232539008,0,26376300,0,655371008,1446595320,NA,NA,NA
2015-11-05,90.8933,0,1446681600000,NA,NA,NA,6645600256,294500992,0,33217000,0,605196032,1446681720,NA,NA,NA
2015-11-06,90.937,0,1446768000000,NA,NA,NA,6317910016,168595008,0,18902200,0,572593024,1446768120,NA,NA,NA
2015-11-07,90.8614,0,1446854400000,NA,NA,NA,6100149760,132852000,0,13650500,0,557465984,1446854520,NA,NA,NA
2015-11-08,90.9329,0,1446940800000,NA,NA,NA,6259979776,58278300,0,6587180,0,567596032,1446940920,NA,NA,NA
2015-11-09,90.8479,0,1447027200000,NA,NA,NA,6104970240,52651600,0,5600380,0,558729984,1447027320,NA,NA,NA
2015-11-10,91.1301,0,1447113600000,NA,NA,NA,6179639808,73196200,0,9103890,0,548128000,1447113720,NA,NA,NA
2015-11-11,90.7343,0,1447200000000,NA,NA,NA,5551929856,103802000,0,9299220,0,514423008,1447200120,NA,NA,NA
2015-11-12,90.5162,0,1447286400000,NA,NA,NA,5145200128,113925000,0,7752700,0,487960000,1447286520,NA,NA,NA
2015-11-13,90.4955,0,1447372800000,NA,NA,NA,5548009984,83156600,0,7247740,0,527310016,1447372920,NA,NA,NA
2015-11-14,90.5515,0,1447459200000,NA,NA,NA,5515360256,52129700,0,4725620,0,521118016,1447459320,NA,NA,NA
2015-11-15,90.6112,0,1447545600000,NA,NA,NA,5454530048,37851900,0,2738070,0,512116000,1447545720,NA,NA,NA
2015-11-16,90.4818,0,1447632000000,NA,NA,NA,5245329920,44520900,0,3519490,0,499263008,1447632120,NA,NA,NA
2015-11-17,90.5514,0,1447718400000,NA,NA,NA,5417099776,48405900,0,3893020,0,511838016,1447718520,NA,NA,NA
2015-11-18,90.5553,0,1447804800000,NA,NA,NA,5487609856,52312900,0,4770720,0,518288000,1447804920,NA,NA,NA
2015-11-19,90.5536,0,1447891200000,NA,NA,NA,5490540032,42880300,0,3509920,0,518656992,1447891320,NA,NA,NA
2015-11-20,90.482,0,1447977600000,NA,NA,NA,5360370176,45483300,0,4767590,0,510200000,1447977720,NA,NA,NA
2015-11-21,90.446,0,1448064000000,NA,NA,NA,5293040128,54581700,0,4336510,0,505696992,1448064120,NA,NA,NA
2015-11-22,90.4862,0,1448150400000,NA,NA,NA,5372469760,27635800,0,3260320,0,511126016,1448150520,NA,NA,NA
2015-11-23,90.4481,0,1448236800000,NA,NA,NA,5333120000,21743400,0,2515280,0,509416992,1448236920,NA,NA,NA
2015-11-24,90.4555,0,1448323200000,NA,NA,NA,5312180224,26647200,0,3551370,0,507023008,1448323320,NA,NA,NA
2015-11-25,90.4899,0,1448409600000,NA,NA,NA,5262720000,28142200,0,3343390,0,500491008,1448409720,NA,NA,NA
2015-11-26,90.4547,0,1448496000000,NA,NA,NA,5401959936,43968100,0,5675190,0,515633984,1448496120,NA,NA,NA
2015-11-27,90.8003,0,1448582400000,NA,NA,NA,5769249792,115671000,0,12861100,0,530752000,1448582520,NA,NA,NA
2015-11-28,90.9947,0,1448668800000,NA,NA,NA,5844630016,56727600,0,5340110,0,526326016,1448668920,NA,NA,NA
2015-11-29,90.9491,0,1448755200000,NA,NA,NA,5854490112,36078900,0,3850890,0,529886016,1448755320,NA,NA,NA
2015-11-30,91.1202,0,1448841600000,NA,NA,NA,6073299968,41063000,0,4934350,0,539294016,1448841720,NA,NA,NA
2015-12-01,91.3085,0,1448928000000,NA,NA,NA,6159980032,74521000,0,6533610,0,535396992,1448928120,NA,NA,NA
2015-12-02,91.2328,0,1449014400000,NA,NA,NA,5912419840,62714400,0,5676460,0,518352992,1449014520,NA,NA,NA
2015-12-03,91.2526,0,1449100800000,NA,NA,NA,5871660032,56597100,0,6188480,0,513617984,1449100920,NA,NA,NA
2015-12-04,91.205,0,1449187200000,NA,NA,NA,5907700224,51334900,0,4086990,0,519580992,1449187320,NA,NA,NA
2015-12-05,90.9492,0,1449273600000,NA,NA,NA,5966159872,35243300,0,3804160,0,539984000,1449273720,NA,NA,NA
2015-12-06,91.0213,0,1449360000000,NA,NA,NA,6386740224,67458000,0,4973560,0,573448000,1449360120,NA,NA,NA
2015-12-07,91.1175,0,1449446400000,NA,NA,NA,6388610048,83270800,0,7051130,0,567465024,1449446520,NA,NA,NA
2015-12-08,91.0109,0,1449532800000,NA,NA,NA,6492429824,65644700,0,6766800,0,583612992,1449532920,NA,NA,NA
2015-12-09,90.7041,0,1449619200000,NA,NA,NA,6823969792,62346300,0,7502240,0,634348992,1449619320,NA,NA,NA
2015-12-10,90.0687,0,1449705600000,NA,NA,NA,6932890112,104531000,0,14678900,0,688521984,1449705720,NA,NA,NA
2015-12-11,90.0318,0,1449792000000,NA,NA,NA,6893280256,55890600,0,8849940,0,687137984,1449792120,NA,NA,NA
2015-12-12,90.4647,0,1449878400000,NA,NA,NA,7474440192,118134000,0,11653800,0,712713984,1449878520,NA,NA,NA
2015-12-13,90.1797,0,1449964800000,NA,NA,NA,7157300224,138726000,0,11101700,0,702867008,1449964920,NA,NA,NA
2015-12-14,90.0916,0,1450051200000,NA,NA,NA,7192759808,58649500,0,6771560,0,712688000,1450051320,NA,NA,NA
2015-12-15,90.7813,0,1450137600000,NA,NA,NA,7315210240,137050000,0,8360160,0,674364032,1450137720,NA,NA,NA
2015-12-16,91.3485,0,1450224000000,NA,NA,NA,7621470208,91852304,0,12936500,0,659372992,1450224120,NA,NA,NA
2015-12-17,91.3044,0,1450310400000,NA,NA,NA,7456220160,110348000,0,7325100,0,648363008,1450310520,NA,NA,NA
2015-12-18,91.3388,0,1450396800000,NA,NA,NA,7472880128,47206700,0,4939040,0,647238976,1450396920,NA,NA,NA
2015-12-19,91.6046,0,1450483200000,NA,NA,NA,7579259904,59986400,0,5290260,0,636307008,1450483320,NA,NA,NA
2015-12-20,91.6443,0,1450569600000,NA,NA,NA,7556420096,45570000,0,3475810,0,631393024,1450569720,NA,NA,NA
2015-12-21,91.5345,0,1450656000000,NA,NA,NA,7250030080,76729400,0,5549170,0,613747968,1450656120,NA,NA,NA
2015-12-22,91.449,0,1450742400000,NA,NA,NA,7170070016,82111296,0,7645700,0,613116032,1450742520,NA,NA,NA
2015-12-23,91.5418,0,1450828800000,NA,NA,NA,7152860160,50818200,0,4728670,0,605004032,1450828920,NA,NA,NA
2015-12-24,91.6158,0,1450915200000,NA,NA,NA,7253250048,47147800,0,5176520,0,608126016,1450915320,NA,NA,NA
2015-12-25,91.7459,0,1451001600000,NA,NA,NA,7436980224,57357300,0,5040170,0,613856000,1451001720,NA,NA,NA
2015-12-26,91.5155,0,1451088000000,NA,NA,NA,7472489984,38273300,0,4899440,0,634006016,1451088120,NA,NA,NA
2015-12-27,91.2341,0,1451174400000,NA,NA,NA,6852080128,120821000,0,7196700,0,600643008,1451174520,NA,NA,NA
2015-12-28,91.2203,0,1451260800000,NA,NA,NA,6967860224,52886000,0,4161630,0,611756032,1451260920,NA,NA,NA
2015-12-29,91.1471,0,1451347200000,NA,NA,NA,6954710016,50615300,0,3838180,0,615696000,1451347320,NA,NA,NA
2015-12-30,91.3355,0,1451433600000,NA,NA,NA,7126430208,50926700,0,4224960,0,617468032,1451433720,NA,NA,NA
2015-12-31,91.1913,0,1451520000000,NA,NA,NA,7017319936,47689200,0,4167170,0,618136000,1451520120,NA,NA,NA
2016-01-01,91.2983,0,1451606400000,NA,NA,NA,7090529792,47060200,0,4310330,0,616995008,1451606520,NA,NA,NA
2016-01-02,91.3457,0,1451692800000,NA,NA,NA,7152640000,37064800,0,4071150,0,619011008,1451692920,NA,NA,NA
2016-01-03,91.3098,0,1451779200000,NA,NA,NA,7139970048,30737500,0,3901870,0,620478016,1451779320,NA,NA,NA
2016-01-04,91.2552,0,1451865600000,NA,NA,NA,7088010240,39163500,0,2728000,0,619833024,1451865720,NA,NA,NA
2016-01-05,91.3361,0,1451952000000,NA,NA,NA,7133420032,41151700,0,5937510,0,618035008,1451952120,NA,NA,NA
2016-01-06,91.3434,0,1452038400000,NA,NA,NA,7114720256,34198900,0,2989220,0,615891008,1452038520,NA,NA,NA
2016-01-07,91.3112,0,1452124800000,NA,NA,NA,7088480256,35064800,0,3727840,0,615902976,1452124920,NA,NA,NA
2016-01-08,91.6847,0,1452211200000,NA,NA,NA,7513359872,91408896,0,7534640,0,624756992,1452211320,NA,NA,NA
2016-01-09,91.5863,0,1452297600000,NA,NA,NA,7455269888,62028400,0,8968330,0,627265024,1452297720,NA,NA,NA
2016-01-10,91.4401,0,1452384000000,NA,NA,NA,7384300032,37946900,0,8816810,0,632088000,1452384120,NA,NA,NA
2016-01-11,91.4761,0,1452470400000,NA,NA,NA,7391110144,37731900,0,4790700,0,630014016,1452470520,NA,NA,NA
2016-01-12,91.41,0,1452556800000,NA,NA,NA,7390029824,45089900,0,8037770,0,634804992,1452556920,NA,NA,NA
2016-01-13,90.9971,0,1452643200000,NA,NA,NA,7201710080,70394400,0,28109800,0,648361024,1452643320,NA,NA,NA
2016-01-14,90.9434,0,1452729600000,NA,NA,NA,7168320000,65190200,0,13148600,0,649206976,1452729720,NA,NA,NA
2016-01-15,90.9427,0,1452816000000,NA,NA,NA,7136220160,40366300,0,9178050,0,646352000,1452816120,NA,NA,NA
2016-01-16,90.2942,0,1452902400000,NA,NA,NA,6099829760,153138000,0,15391400,0,592038016,1452902520,NA,NA,NA
2016-01-17,90.6164,0,1452988800000,NA,NA,NA,6447260160,112633000,0,13382500,0,604987008,1452988920,NA,NA,NA
2016-01-18,90.3035,0,1453075200000,NA,NA,NA,6380640256,48622700,0,7560710,0,618700992,1453075320,NA,NA,NA
2016-01-19,90.2884,0,1453161600000,NA,NA,NA,6472050176,54941000,0,10671700,0,628542016,1453161720,NA,NA,NA
2016-01-20,90.2944,0,1453248000000,NA,NA,NA,6351179776,47133700,0,7493390,0,616419968,1453248120,NA,NA,NA
2016-01-21,90.5216,0,1453334400000,NA,NA,NA,7002529792,122696000,0,12982500,0,663724992,1453334520,NA,NA,NA
2016-01-22,90.3852,0,1453420800000,NA,NA,NA,6849509888,70344000,0,17281000,0,658569984,1453420920,NA,NA,NA
2016-01-23,89.9958,0,1453507200000,NA,NA,NA,6422389760,102174000,0,23515900,0,642505984,1453507320,NA,NA,NA
2016-01-24,89.6855,0,1453593600000,NA,NA,NA,6542080000,70185200,0,22947600,0,674782016,1453593720,NA,NA,NA
2016-01-25,89.6178,0,1453680000000,NA,NA,NA,6788720128,69084304,0,17661200,0,704820992,1453680120,NA,NA,NA
2016-01-26,89.0505,0,1453766400000,NA,NA,NA,6658599936,96335200,0,41466000,0,729081024,1453766520,NA,NA,NA
2016-01-27,88.574,0,1453852800000,NA,NA,NA,6703750144,110814000,0,55975500,0,765969024,1453852920,NA,NA,NA
2016-01-28,87.4549,0,1453939200000,NA,NA,NA,6838009856,90280600,0,47789200,0,857832000,1453939320,NA,NA,NA
2016-01-29,87.5791,0,1454025600000,NA,NA,NA,6570030080,87109104,0,32600600,0,816057984,1454025720,NA,NA,NA
2016-01-30,87.4555,0,1454112000000,NA,NA,NA,6559640064,103727000,0,22417100,0,822876032,1454112120,NA,NA,NA
2016-01-31,87.777,0,1454198400000,NA,NA,NA,6527759872,44222900,0,16096500,0,797884992,1454198520,NA,NA,NA
2016-02-01,87.824700000000007,0,1454284800000,NA,NA,NA,6371879936,53740800,0,18111200,0,775798016,1454284920,NA,NA,NA
2016-02-02,87.94,0,1454371200000,NA,NA,NA,6426749952,64514700,0,16354900,0,775065024,1454371320,NA,NA,NA
2016-02-03,87.7052,0,1454457600000,NA,NA,NA,6475709952,49254300,0,12652200,0,796177984,1454457720,NA,NA,NA
2016-02-04,87.404,0,1454544000000,NA,NA,NA,6422340096,50631300,0,11297900,0,808961024,1454544120,NA,NA,NA
2016-02-05,87.6475,0,1454630400000,NA,NA,NA,6730319872,73667904,0,11507100,0,831360000,1454630520,NA,NA,NA
2016-02-06,87.4062,0,1454716800000,NA,NA,NA,6710900224,48827400,0,10654000,0,845160000,1454716920,NA,NA,NA
2016-02-07,86.8762,0,1454803200000,NA,NA,NA,6578050048,56600100,0,11559300,0,863289984,1454803320,NA,NA,NA
2016-02-08,86.3002,0,1454889600000,NA,NA,NA,6628140032,47838000,0,14657800,0,908040000,1454889720,NA,NA,NA
2016-02-09,86.1675,0,1454976000000,NA,NA,NA,6581219840,58552900,0,13452700,0,910345984,1454976120,NA,NA,NA
2016-02-10,85.4907,0,1455062400000,NA,NA,NA,6683630080,74494096,0,22486900,0,969750016,1455062520,NA,NA,NA
2016-02-11,85.093,0,1455148800000,NA,NA,NA,6823249920,116720000,0,36271700,0,1017150016,1455148920,NA,NA,NA
2016-02-12,83.6097,0,1455235200000,NA,NA,NA,6902349824,106048000,0,36521100,0,1131320064,1455235320,NA,NA,NA
2016-02-13,83.688,0,1455321600000,NA,NA,NA,6987840000,96979104,0,35236000,0,1139859968,1455321720,NA,NA,NA
2016-02-14,84.0898,0,1455408000000,NA,NA,NA,7106189824,87173200,0,31771400,0,1130610048,1455408120,NA,NA,NA
2016-02-15,84.3353,0,1455494400000,NA,NA,NA,7351439872,79079600,0,19965200,0,1151580032,1455494520,NA,NA,NA
2016-02-16,84.1217,0,1455580800000,NA,NA,NA,7260959744,86275904,0,21703300,0,1152920064,1455580920,NA,NA,NA
2016-02-17,85.2714,0,1455667200000,NA,NA,NA,7275769856,91191696,0,27847300,0,1071619968,1455667320,NA,NA,NA
2016-02-18,86.206,0,1455753600000,NA,NA,NA,7356140032,102208000,0,27644300,0,1014700032,1455753720,NA,NA,NA
2016-02-19,85.8914,0,1455840000000,NA,NA,NA,7494329856,95036600,0,26956800,0,1057350016,1455840120,NA,NA,NA
2016-02-20,85.4196,0,1455926400000,NA,NA,NA,7517369856,62951000,0,17695800,0,1096060032,1455926520,NA,NA,NA
2016-02-21,86.0785,0,1456012800000,NA,NA,NA,7747879936,97162704,0,18435500,0,1078620032,1456012920,NA,NA,NA
2016-02-22,85.8808,0,1456099200000,NA,NA,NA,7788939776,89616000,0,15619500,0,1099730048,1456099320,NA,NA,NA
2016-02-23,84.9977,0,1456185600000,NA,NA,NA,7858339840,82108096,0,22883700,0,1178930048,1456185720,NA,NA,NA
2016-02-24,84.7151,0,1456272000000,NA,NA,NA,7575020032,97129104,0,22171500,0,1157830016,1456272120,NA,NA,NA
2016-02-25,84.2308,0,1456358400000,NA,NA,NA,7693910016,77926496,0,19116400,0,1213260032,1456358520,NA,NA,NA
2016-02-26,84.3755,0,1456444800000,NA,NA,NA,7675299840,90614400,0,29108900,0,1199219968,1456444920,NA,NA,NA
2016-02-27,84.6437,0,1456531200000,NA,NA,NA,7800710144,70127504,0,17071600,0,1197900032,1456531320,NA,NA,NA
2016-02-28,84.2356,0,1456617600000,NA,NA,NA,7835530240,58051500,0,16719000,0,1235219968,1456617720,NA,NA,NA
2016-02-29,84.2106,0,1456704000000,NA,NA,NA,7855280128,75463104,0,22427800,0,1240310016,1456704120,NA,NA,NA
2016-03-01,84.4796,0,1456790400000,NA,NA,NA,7912920064,76127296,0,15502700,0,1228109952,1456790520,NA,NA,NA
2016-03-02,83.3718,0,1456876800000,NA,NA,NA,7968889856,105433000,0,30591000,0,1325080064,1456876920,NA,NA,NA
2016-03-03,82.3854,0,1456963200000,NA,NA,NA,7858379776,111511000,0,36122100,0,1384230016,1456963320,NA,NA,NA
2016-03-04,81.493,0,1457049600000,NA,NA,NA,7907299840,150828000,0,50756200,0,1463410048,1457049720,NA,NA,NA
2016-03-05,80.1981,0,1457136000000,NA,NA,NA,7826379776,134812000,0,43823100,0,1549769984,1457136120,NA,NA,NA
2016-03-06,79.2562,0,1457222400000,NA,NA,NA,7723570176,204124000,0,68582600,0,1602160000,1457222520,NA,NA,NA
2016-03-07,79.2052,0,1457308800000,NA,NA,NA,7869969920,149012000,0,58011000,0,1636540032,1457308920,NA,NA,NA
2016-03-08,80.7549,0,1457395200000,NA,NA,NA,7847649792,132986000,0,47326800,0,1510290048,1457395320,NA,NA,NA
2016-03-09,80.3708,0,1457481600000,NA,NA,NA,7876279808,107954000,0,37944900,0,1546060032,1457481720,NA,NA,NA
2016-03-10,78.7007,0,1457568000000,NA,NA,NA,8062139904,119325000,0,49396000,0,1717170048,1457568120,NA,NA,NA
2016-03-11,79.1279,0,1457654400000,NA,NA,NA,8068890112,127812000,0,46628400,0,1684150016,1457654520,NA,NA,NA
2016-03-12,79.0796,0,1457740800000,NA,NA,NA,8160450048,113189000,0,39425700,0,1707200000,1457740920,NA,NA,NA
2016-03-13,76.8916,0,1457827200000,NA,NA,NA,8196380160,154112000,0,61409700,0,1894050048,1457827320,NA,NA,NA
2016-03-14,76.4155,0,1457913600000,NA,NA,NA,8300389888,129645000,0,55108700,0,1957609984,1457913720,NA,NA,NA
2016-03-15,77.7266,0,1458000000000,NA,NA,NA,8205510144,167440000,0,71585800,0,1827640064,1458000120,NA,NA,NA
2016-03-16,77.7438,0,1458086400000,NA,NA,NA,8215699968,104266000,0,37815100,0,1828499968,1458086520,NA,NA,NA
2016-03-17,78.1268,0,1458172800000,NA,NA,NA,8197100032,99921400,0,34726100,0,1792969984,1458172920,NA,NA,NA
2016-03-18,79.2972,0,1458259200000,NA,NA,NA,8129330176,141106000,0,57521900,0,1683000064,1458259320,NA,NA,NA
2016-03-19,79.0768,0,1458345600000,NA,NA,NA,7935050240,172844992,0,67056400,0,1660259968,1458345720,NA,NA,NA
2016-03-20,79.529,0,1458432000000,NA,NA,NA,7913610240,91831104,0,34125000,0,1620000000,1458432120,NA,NA,NA
2016-03-21,79.8963,0,1458518400000,NA,NA,NA,7937010176,70507504,0,24679500,0,1595629952,1458518520,NA,NA,NA
2016-03-22,78.56,0,1458604800000,NA,NA,NA,8068259840,97353904,0,35728600,0,1729830016,1458604920,NA,NA,NA
2016-03-23,79.0856,0,1458691200000,NA,NA,NA,8114160128,87202704,0,27659800,0,1697030016,1458691320,NA,NA,NA
2016-03-24,78.018,0,1458777600000,NA,NA,NA,8232370176,84733200,0,29194200,0,1809639936,1458777720,NA,NA,NA
2016-03-25,78.7896,0,1458864000000,NA,NA,NA,8116360192,96951104,0,35761500,0,1721510016,1458864120,NA,NA,NA
2016-03-26,79.1395,0,1458950400000,NA,NA,NA,8098990080,67491696,0,22002000,0,1689490048,1458950520,NA,NA,NA
2016-03-27,79.0147,0,1459036800000,NA,NA,NA,8128909824,54728400,0,17458500,0,1705869952,1459036920,NA,NA,NA
2016-03-28,79.8734,0,1459123200000,NA,NA,NA,8205109760,92000704,0,27903300,0,1651410048,1459123320,NA,NA,NA
2016-03-29,78.9231,0,1459209600000,NA,NA,NA,8262490112,94208000,0,33047200,0,1741479936,1459209720,NA,NA,NA
2016-03-30,78.7193,0,1459296000000,NA,NA,NA,8140120064,95844400,0,27447800,0,1732280064,1459296120,NA,NA,NA
2016-03-31,78.5886,0,1459382400000,NA,NA,NA,8124769792,87291600,0,28295600,0,1739629952,1459382520,NA,NA,NA
2016-04-01,79.0188,0,1459468800000,NA,NA,NA,8111410176,75749200,0,22939000,0,1701869952,1459468920,NA,NA,NA
2016-04-02,78.909,0,1459555200000,NA,NA,NA,8157120000,64678400,0,20322700,0,1720419968,1459555320,NA,NA,NA
2016-04-03,78.9177,0,1459641600000,NA,NA,NA,8211680256,54137000,0,15925200,0,1731209984,1459641720,NA,NA,NA
2016-04-04,78.7772,0,1459728000000,NA,NA,NA,8230689792,42638900,0,11377800,0,1746780032,1459728120,NA,NA,NA
2016-04-05,79.1181,0,1459814400000,NA,NA,NA,8200269824,67338800,0,16704400,0,1712370048,1459814520,NA,NA,NA
2016-04-06,79.9168,0,1459900800000,NA,NA,NA,8175079936,83781800,0,27090200,0,1641820032,1459900920,NA,NA,NA
2016-04-07,79.7055,0,1459987200000,NA,NA,NA,8185979904,75903904,0,23617000,0,1661299968,1459987320,NA,NA,NA
2016-04-08,80.4532,0,1460073600000,NA,NA,NA,8098109952,70762400,0,20195100,0,1582919936,1460073720,NA,NA,NA
2016-04-09,80.7266,0,1460160000000,NA,NA,NA,8032560128,79017400,0,22431000,0,1548150016,1460160120,NA,NA,NA
2016-04-10,81.3827,0,1460246400000,NA,NA,NA,7946809856,66084000,0,22858200,0,1479490048,1460246520,NA,NA,NA
2016-04-11,81.9562,0,1460332800000,NA,NA,NA,7936300032,119721000,0,52721500,0,1432009984,1460332920,NA,NA,NA
2016-04-12,82.251,0,1460419200000,NA,NA,NA,7928019968,66060600,0,21842600,0,1407139968,1460419320,NA,NA,NA
2016-04-13,83.2977,0,1460505600000,NA,NA,NA,7881939968,95943104,0,32409400,0,1316470016,1460505720,NA,NA,NA
2016-04-14,82.7902,0,1460592000000,NA,NA,NA,7900740096,104684000,0,42746300,0,1359699968,1460592120,NA,NA,NA
2016-04-15,82.3112,0,1460678400000,NA,NA,NA,7958040064,57835400,0,19788700,0,1407680000,1460678520,NA,NA,NA
2016-04-16,82.5883,0,1460764800000,NA,NA,NA,8029349888,65878300,0,17990000,0,1398040064,1460764920,NA,NA,NA
2016-04-17,82.2373,0,1460851200000,NA,NA,NA,8085349888,47818900,0,14688100,0,1436179968,1460851320,NA,NA,NA
2016-04-18,81.5462,0,1460937600000,NA,NA,NA,8098659840,75845904,0,29953900,0,1494509952,1460937720,NA,NA,NA
2016-04-19,81.5011,0,1461024000000,NA,NA,NA,8125599744,76294000,0,27503100,0,1503149952,1461024120,NA,NA,NA
2016-04-20,81.9884,0,1461110400000,NA,NA,NA,8204049920,63458900,0,17818800,0,1477680000,1461110520,NA,NA,NA
2016-04-21,82.2811,0,1461196800000,NA,NA,NA,8291469824,87923696,0,22729400,0,1469159936,1461196920,NA,NA,NA
2016-04-22,82.7433,0,1461283200000,NA,NA,NA,8401719808,81334304,0,20456900,0,1449859968,1461283320,NA,NA,NA
2016-04-23,83.0501,0,1461369600000,NA,NA,NA,8301360128,70717200,0,19405600,0,1407069952,1461369720,NA,NA,NA
2016-04-24,82.6802,0,1461456000000,NA,NA,NA,8428349952,62243000,0,19266700,0,1459769984,1461456120,NA,NA,NA
2016-04-25,83.1132,0,1461542400000,NA,NA,NA,8545560064,79191800,0,18861400,0,1443069952,1461542520,NA,NA,NA
2016-04-26,83.6608,0,1461628800000,NA,NA,NA,8538120192,109354000,0,29882200,0,1395059968,1461628920,NA,NA,NA
2016-04-27,83.9994,0,1461715200000,NA,NA,NA,8590759936,99953696,0,29610100,0,1374569984,1461715320,NA,NA,NA
2016-04-28,83.234,0,1461801600000,NA,NA,NA,8276859904,118783000,0,33863800,0,1387689984,1461801720,NA,NA,NA
2016-04-29,83.8258,0,1461888000000,NA,NA,NA,8300939776,85900800,0,19811700,0,1342610048,1461888120,NA,NA,NA
2016-04-30,83.7067,0,1461974400000,NA,NA,NA,8421620224,58725900,0,17363100,0,1372160000,1461974520,NA,NA,NA
2016-05-01,82.5064,0,1462060800000,NA,NA,NA,8420480000,104166000,0,42615600,0,1473049984,1462060920,NA,NA,NA
2016-05-02,82.5175,0,1462147200000,NA,NA,NA,8486219776,55902200,0,21787400,0,1483600000,1462147320,NA,NA,NA
2016-05-03,81.3444,0,1462233600000,NA,NA,NA,8473469952,137212992,0,48069500,0,1580780032,1462233720,NA,NA,NA
2016-05-04,82.1426,0,1462320000000,NA,NA,NA,8496139776,84385296,0,27899100,0,1517190016,1462320120,NA,NA,NA
2016-05-05,81.9759,0,1462406400000,NA,NA,NA,8450030080,72663000,0,25226000,0,1523040000,1462406520,NA,NA,NA
2016-05-06,81.6943,0,1462492800000,NA,NA,NA,8504640000,71321400,0,23904800,0,1556839936,1462492920,NA,NA,NA
2016-05-07,82.242,0,1462579200000,NA,NA,NA,8670889984,101140000,0,31345300,0,1539769984,1462579320,NA,NA,NA
2016-05-08,82.1956,0,1462665600000,NA,NA,NA,8655040512,52518500,0,17282100,0,1540979968,1462665720,NA,NA,NA
2016-05-09,82.1516,0,1462752000000,NA,NA,NA,8657800192,56660200,0,19348000,0,1545280000,1462752120,NA,NA,NA
2016-05-10,82.3723,0,1462838400000,NA,NA,NA,8680559616,72392400,0,20012600,0,1530189952,1462838520,NA,NA,NA
2016-05-11,82.1139,0,1462924800000,NA,NA,NA,8527470080,80446896,0,24251600,0,1525240064,1462924920,NA,NA,NA
2016-05-12,81.7091,0,1463011200000,NA,NA,NA,8601650176,68569104,0,20949700,0,1573319936,1463011320,NA,NA,NA
2016-05-13,81.7491,0,1463097600000,NA,NA,NA,8645069824,86099600,0,29396600,0,1577799936,1463097720,NA,NA,NA
2016-05-14,81.4057,0,1463184000000,NA,NA,NA,8702220288,95138000,0,37489000,0,1618119936,1463184120,NA,NA,NA
2016-05-15,81.5597,0,1463270400000,NA,NA,NA,8686600192,57969500,0,23728800,0,1601830016,1463270520,NA,NA,NA
2016-05-16,81.8562,0,1463356800000,NA,NA,NA,8691760128,38912300,0,13454400,0,1577010048,1463356920,NA,NA,NA
2016-05-17,80.8208,0,1463443200000,NA,NA,NA,8736270336,93174200,0,36740200,0,1675549952,1463443320,NA,NA,NA
2016-05-18,80.1245,0,1463529600000,NA,NA,NA,8808030208,110132000,0,46233100,0,1750640000,1463529720,NA,NA,NA
2016-05-19,79.1274,0,1463616000000,NA,NA,NA,8937589760,156319008,0,72268400,0,1865510016,1463616120,NA,NA,NA
2016-05-20,77.6425,0,1463702400000,NA,NA,NA,8774939648,156722000,0,63004200,0,1961859968,1463702520,NA,NA,NA
2016-05-21,78.5164,0,1463788800000,NA,NA,NA,8781899776,139076000,0,60531600,0,1886669952,1463788920,NA,NA,NA
2016-05-22,78.2498,0,1463875200000,NA,NA,NA,8818820096,70283000,0,30508600,0,1918109952,1463875320,NA,NA,NA
2016-05-23,77.9587,0,1463961600000,NA,NA,NA,8777050112,59645900,0,23053300,0,1934569984,1463961720,NA,NA,NA
2016-05-24,78.8486,0,1464048000000,NA,NA,NA,8778179584,77778200,0,29991400,0,1856710016,1464048120,NA,NA,NA
